 Address ; RegName ; Clk ; Rst ; Port ; Public ; Signal ; BitPos ; Default ; SW(R/W) ; HW(W) ; MCU(W) ; MISC ; Description 
;;;;;; reg_pwr_fir_gt_thr_2 ; [22:13] ; 10'h282 ; R/W ;;;;
;;;;;; reg_pwr_fir_surge_thr_2 ; [12:6] ; 7'h9 ; R/W ;;;;
;;;;;; reg_pwr_inband_surge_thr_2 ; [5:0] ; 6'h3e ; R/W ;;;;
 0x0018 ; AGCPWR_CTRL1 ; pclk ; reset_n ;;;reg_noise_min_n_rst; [31] ; 1'h0 ; R/W ;;;;
;;;;;; reg_sig_weak_mode ; [30] ; 1'h0 ; R/W ;;;;
;;;;;; reg_rssi_mode ; [29] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_noise_auto_en ; [28] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_reset_noise ; [27] ; 1'h0 ; R/W ;;;;
;;;;;; reg_noise_weak_thr_en ; [26] ; 1'h0 ; R/W ;;;;
;;;;;; reg_noise_done_clr; [25] ; 1'h0 ; WOD ;;;;
;;;;;; r_noise_done_raw; [24] ; 1'h0 ; RO ;;;;
;;;;;; reg_noise_cal ; [23] ; 1'h0 ; R/W ;;;;
;;;;;; reg_init_noisepwr ; [22:15] ; 8'hc2 ; R/W ;;;;
;;;;;; reg_noise_hw_force ; [14:5] ; 10'h280 ; R/W ;;;;
;;;;;; reg_noise_hw_force_en ; [4] ; 1'h0 ; R/W ;;;;
;;;;;; reg_noise_hw_upd_en ; [3] ; 1'h0 ; R/W ;;;;
;;;;;; reg_noise_cal_time ; [2:0] ; 3'h0 ; R/W ;;;;
 0x001c ; AGCPWR_CTRL2 ; pclk ; reset_n ;;;reg_noise_weak_thr ; [31:24] ; 8'hce ; R/W ;;;;
;;;;;; reg_rssi_strong_thr ; [23:16] ; 8'h12 ; R/W ;;;;
;;;;;; reg_rssi_modecheck_thr ; [15:8] ; 8'he ; R/W ;;;;
;;;;;; reg_sig_weak_thr ; [7:0] ; 8'h1f ; R/W ;;;;
 0x0020 ; AGCPWR_CTRL3 ; pclk ; reset_n ;;;reg_adcsat_rsta_thr; [31:26] ; 6'h9 ; R/W ;;;;
;;;;;; reg_adc_sat2_en ; [25] ; 1'h1 ; R/W ;;;;
;;;;;; reg_adcsat_sum_thr2 ; [24:20] ; 5'h6 ; R/W ;;;;
;;;;;; reg_adcsat_sum_thr ; [19:14] ; 6'hc ; R/W ;;;;
;;;;;; reg_adcsat_count_max ; [13:9] ; 5'h8 ; R/W ;;;;
;;;;;; reg_adcsat_thr ; [8:0] ; 9'h1f0 ; R/W ;;;;
 0x0024 ; AGCPWR_CTRL5 ; pclk ; reset_n ;;;reg_pwr_fir2_cmp; [31:27] ; 5'h9 ; R/W ;;;;
;;;;;; reg_coarse_weak_thr ; [26:19] ; 8'ha8 ; R/W ;;;;
;;;;;; reg_coarse_weak_prot ; [18] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_low_thr ; [17:9] ; 9'h1ae ; R/W ;;;;
;;;;;; reg_pwr_high_thr ; [8:0] ; 9'h1f6 ; R/W ;;;;
 0x0028 ; AGCPWR_CTRL6 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_pwr_det_sel ; [30] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_coarse_sel ; [29] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_fine_sel ; [28:27] ; 2'h1 ; R/W ;;;;
;;;;;; reg_pwr_fine ; [26:18] ; 9'h1e6 ; R/W ;;;;
;;;;;; reg_pwr_coarse_low ; [17:9] ; 9'h1c2 ; R/W ;;;;
;;;;;; reg_pwr_coarse_high ; [8:0] ; 9'h1ce ; R/W ;;;;
 0x002c ; AGCPWR_CTRL7 ; pclk ; reset_n ;;; reg_gain_force ; [31:24] ; 8'h30 ; R/W ;;;;
;;;;;; reg_gain_force_en ; [23] ; 1'h0 ; R/W ;;;;
;;;;;; reg_fast_gain_set ; [22] ; 1'h1 ; R/W ;;;;
;;;;;; reg_min_gain ; [21:15] ; 7'h00 ; R/W ;;;;
;;;;;; reg_max_gain ; [14:8] ; 7'h65 ; R/W ;;;;
;;;;;; reg_rxgain_comp ; [7:0] ; 8'h00 ; R/W ;;;;
 0x0030 ; AGCFSM_CTRL1 ; pclk ; reset_n ;;;reg_11n_gain_en; [31] ; 1'h1 ; R/W ;;;;
;;;;;; reg_11b_2nd_gain_en ; [30] ; 1'h1 ; R/W ;;;;
;;;;;; reg_agc_dis ; [29] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_start_delay ; [28:19] ; 10'h78 ; R/W ;;;;
;;;;;;  ; [18] ; 1'h0 ; RO ;;;;
;;;;;; reg_ant_time ; [17:11] ; 7'h1a ; R/W ;;;;
;;;;;; reg_restart_st_ext ; [10:9] ; 2'h3 ; R/W ;;;;
;;;;;; reg_agc_reset_sw ; [8] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_go_down_ind_en ; [7] ; 1'h1 ; R/W ;;;;
;;;;;; reg_agc_restart_en ; [6] ; 1'h1 ; R/W ;;;;
;;;;;; reg_11b_en ; [5] ; 1'h1 ; R/W ;;;;
;;;;;; reg_11a_en ; [4] ; 1'h1 ; R/W ;;;;
;;;;;; reg_gain_tune_min ; [3:1] ; 3'h2 ; R/W ;;;;
;;;;;; reg_adcsat_hold ; [0] ; 1'h1 ; R/W ;;;;
 0x0034 ; AGCFSM_CTRL2 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_adc_dc_rm_time ; [30:24] ; 7'hc ; R/W ;;;;
;;;;;;  ; [23] ; 1'b0 ; RO ;;;;
;;;;;; reg_modem_time ; [22:16] ; 7'h01 ; R/W ;;;;
;;;;;;  ; [15] ; 1'b0 ; RO ;;;;
;;;;;; reg_measure_time ; [14:8] ; 7'h0c ; R/W ;;;;
;;;;;;  ; [7] ; 1'b0 ; RO ;;;;
;;;;;; reg_settling_time ; [6:0] ; 7'h2f ; R/W ;;;;
 0x0038 ; AGCFSM_CTRL3 ; pclk ; reset_n ;;;reg_det_2_fine_en; [31] ; 1'h1 ; R/W ;;;;
;;;;;; reg_modechk_tim_prot ; [30] ; 1'h0 ; R/W ;;;;
;;;;;; reg_gain_upd_dis ; [29] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_done_force ; [28] ; 1'h0 ; R/W ;;;;
;;;;;; reg_fast_check ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_strong_check ; [26] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_check_wait_count ; [25:23] ; 3'h2 ; R/W ;;;;
;;;;;; reg_fir_dc_rm_time ; [22:16] ; 7'h0c ; R/W ;;;;
;;;;;; reg_rx_end_td_clr ; [15] ; 1'b0 ; R/W ;;;;
;;;;;; reg_measure_delay_b ; [14:10] ; 5'ha ; R/W ;;;;
;;;;;; reg_measure_delay_a ; [9:5] ; 5'ha ; R/W ;;;;
;;;;;; reg_measure_delay_ab ; [4:0] ; 5'ha ; R/W ;;;;
 0x003c ; AGCMEM_CTRL1 ; pclk ; reset_n ;;;; [31:21] ; 11'h0 ; RO ;;;;
;;;;;; reg_agc_dcmem_clr ; [20] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_dcmem_force_en ; [19] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_dcmem_wen ; [18] ; 1'h1 ; R/W ;;;;
;;;;;; reg_agc_dcmem_ren ; [17] ; 1'h1 ; R/W ;;;;
;;;;;; reg_agcmem_wen ; [16] ; 1'h1 ; R/W ;;;;
;;;;;; reg_agcmem_waddr ; [15:8] ; 8'h0 ; R/W ;;;;
;;;;;; reg_agcmem_wbe ; [7:0] ; 8'h0f ; R/W ;;;;
 0x0040 ; AGCMEM_CTRL2 ; pclk ; reset_n ;;; reg_agcmem_wdata ; [31:0] ; 32'h0 ; R/W ;;;;
 0x0044 ; AGC11B_CTRL1 ; pclk ; reset_n ;;;; [31:26] ; 6'h0 ; RO ;;;;
;;;;;; reg_dagc_en ; [25] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ofdm_cck_judge_thr ; [24:16] ; 9'h1fe ; R/W ;;;;
;;;;;; reg_bcorr_snr_en ; [15] ; 1'h1 ; R/W ;;;;
;;;;;; reg_bcorr_lt_ext ; [14] ; 1'h1 ; R/W ;;;;
;;;;;; reg_bcorr_pwr_thr ; [13:8] ; 6'h18 ; R/W ;;;;
;;;;;; reg_bcorr_snr_thr ; [7:0] ; 8'hFE ; R/W ;;;;
 0x0048 ; AGC11B_CTRL2 ; pclk ; reset_n ;;;; [31:15] ; 17'h0 ; RO ;;;;
;;;;;; reg_judge_cnt ; [14:8] ; 7'h43 ; R/W ;;;;
;;;;;; reg_pwr_11b_desired ; [7:0] ; 8'hf3 ; R/W ;;;;
 0x004c ; AGCRD1 ; pclk ; reset_n ;;;; [31:25] ; 7'h0 ; RO ;;;;
;;;;;; r_in_noise_cal; [24] ; 1'h0 ; RO ;;;;
;;;;;; r_adcpwr_sw ; [23:16] ; 8'h0 ; RO ;;;;
;;;;;; r_pwr_fir2_sw ; [15:8] ; 8'h0 ; RO ;;;;
;;;;;; r_pwr_fe_sw ; [7:0] ; 8'h0 ; RO ;;;;
 0x0050 ; AGCRD2 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; rx_end_td ; [30] ; 1'h0 ; RO ;;;;
;;;;;; agc_dcmem_rdata ; [29:10] ; 20'h0 ; RO ;;;;
;;;;;; noise_rssi_sw ; [9:0] ; 10'h0 ; RO ;;;;
 0x0054 ; AGCOFDM_CTRL5 ; pclk ; reset_n ;;;reg_use_self_corr_2; [31] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_det_cnt_max_2 ; [30:24] ; 7'h40 ; R/W ;;;;
;;;;;; reg_quick_ofdm_thr ; [23:16] ; 8'hdc ; R/W ;;;;
;;;;;; reg_quick_ofdm_en ; [15] ; 1'h1 ; R/W ;;;;
;;;;;; reg_week_rssi_sc_thr_2 ; [14:7] ; 8'h0a ; R/W ;;;;
;;;;;; reg_corr_start_cnt ; [6:0] ; 7'h04 ; R/W ;;;;
 0x0058 ; AGCPWR_CTRL8 ; pclk ; reset_n ;;;reg_adcsat_dis_filt; [31] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fine_adc ; [30:22] ; 9'h1e6 ; R/W ;;;;
;;;;;; reg_adcsat_rsta_en_bt ; [21] ; 1'h1 ; R/W ;;;;
;;;;;; reg_adcsat_rsta_en_11b ; [20] ; 1'h1 ; R/W ;;;;
;;;;;; reg_adcsat_rsta_en ; [19] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fine_quick ; [18:10] ; 9'h1e4 ; R/W ;;;;
;;;;;; reg_quick_tune_en ; [9] ; 1'h0 ; R/W ;;;;
;;;;;; reg_quick_tune_thr ; [8:0] ; 9'h1b0 ; R/W ;;;;
 0x005c ; AGCGAIN_CTRL_1 ; pclk ; reset_n ;;; ; [31:30] ; 2'h0 ; RO ;;;;
;;;;;; reg_dis_rfagc_sat ; [29] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rfagc_fsm_rst_en ; [28] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rfagc_en_bt ; [27] ; 1'h0 ; R/W ;;;;
;;;;;; reg_rfagc_en ; [26] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rfagc_exit_upd_gain ; [25] ; 1'h0 ; R/W ;;;;
;;;;;; reg_rfagc_rstb_auto_en ; [24] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rfagc_rstb_inv ; [23] ; 1'h0 ; R/W ;;;;
;;;;;; reg_rfagc_lna_sat_inv ; [22] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rfagc_vga_sat_inv ; [21] ; 1'h1 ; R/W ;;;;
;;;;;; reg_chk_gain_min ; [20] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rfagc_exit_rst_ana ; [19] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rf_agc_to_max ; [18:0] ; 19'h800 ; R/W ;;;;
 0x0060 ; AGCGAIN_CTRL_2 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_4_bt ; [30:24] ; 7'h10 ; R/W ;;;;
;;;;;; ; [23] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_3_bt ; [22:16] ; 7'h20 ; R/W ;;;;
;;;;;; ; [15] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_2_bt ; [14:8] ; 7'h30 ; R/W ;;;;
;;;;;; ; [7] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_1_bt ; [6:0] ; 7'h40 ; R/W ;;;;
 0x0064 ; AGCGAIN_CTRL_3 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_4 ; [30:24] ; 7'h10 ; R/W ;;;;
;;;;;; ; [23] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_3 ; [22:16] ; 7'h20 ; R/W ;;;;
;;;;;; ; [15] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_2 ; [14:8] ; 7'h30 ; R/W ;;;;
;;;;;; ; [7] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_1 ; [6:0] ; 7'h40 ; R/W ;;;;
 0x0068 ; AGCPKDET_CTRL_0 ; pclk ; reset_n ;;; reg_pkdet_ctrl ; [31:0] ; 32'h0 ; R/W ;;;;
 0x006c ; AGCRD9 ; pclk ; reset_n ;;;; [31:25] ; 7'h0 ; RO ;;;;
;;;;;; r_fine_gain_sat ; [24] ; 1'h0 ; RO ;;;;
;;;;;; r_rx_gain_2nd_sw ; [23:16] ; 8'h0 ; RO ;;;;
;;;;;; r_sigrssi_sw ; [15:8] ; 8'h0 ; RO ;;;;
;;;;;; r_rx_gain_sw ; [7:0] ; 8'h0 ; RO ;;;;
 0x0070 ; AGCOFDM_CTRL6 ; pclk ; reset_n ;;;reg_week_rssi_cfo_thr; [31:24] ; 8'h07 ; R/W ;;;;
;;;;;; reg_week_rssi_sc_thr ; [23:16] ; 8'h12 ; R/W ;;;;
;;;;;; reg_ocorr_lt_rssi_thr_2 ; [15:8] ; 8'h0d ; R/W ;;;;
;;;;;; reg_week_rssi_xc_thr ; [7:0] ; 8'h12 ; R/W ;;;;
 0x0074 ; AGCFSM_CTRL4 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_rx11n_hbw_thr ; [30:28] ; 3'h3 ; R/W ;;;;
;;;;;; reg_rssi_weak_11a_latch ; [27] ; 1'h0 ; R/W ;;;;
;;;;;; reg_rssi_weak_latch ; [26] ; 1'h0 ; R/W ;;;;
;;;;;; reg_rssi_weak_ant_opt_11a ; [25] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rssi_weak_ant_opt ; [24] ; 1'h0 ; R/W ;;;;
;;;;;; reg_find_dis_rssi_upd ; [23] ; 1'h1 ; R/W ;;;;
;;;;;; reg_force_cca_sec ; [22] ; 1'h0 ; R/W ;;;;
;;;;;; reg_force_cca_sec_en ; [21] ; 1'h0 ; R/W ;;;;
;;;;;; reg_force_cca ; [20] ; 1'h0 ; R/W ;;;;
;;;;;; reg_force_cca_en ; [19] ; 1'h0 ; R/W ;;;;
;;;;;; reg_agc_dis_cca ; [18] ; 1'h1 ; R/W ;;;;
;;;;;; reg_gain_tune_max ; [17:15] ; 3'h3 ; R/W ;;;;
;;;;;; reg_2nd_use_init_dc ; [14] ; 1'h0 ; R/W ;;;;
;;;;;; reg_chan_merge_dis ; [13] ; 1'h1 ; R/W ;;;;
;;;;;; reg_agc_corr_dis ; [12] ; 1'h0 ; R/W ;;;;
;;;;;; reg_fine_2nd_cnt ; [11:9] ; 3'h0 ; R/W ;;;;
;;;;;; reg_pwr_vote_1st ; [8] ; 1'h0 ; R/W ;;;;
;;;;;; reg_gain_same_en ; [7] ; 1'h1 ; R/W ;;;;
;;;;;; reg_settling_2_time ; [6:0] ; 7'h6 ; R/W ;;;;
 0x0078 ; AGCRD3 ; pclk ; reset_n ;;; bb_diag_0 ; [31:16] ; 16'h0 ; RO ;;;;
;;;;;;  ; [15:12] ; 4'h0 ; RO ;;;;
;;;;;; agc_state ; [11:8] ; 4'h0 ; RO ;;;;
;;;;;; rx_gain ; [7:0] ; 8'h0 ; RO ;;;;
 0x007c ; AGCBT_CTRL0 ; pclk ; reset_n ;;;reg_bt_gain_min_restart_en; [31] ;1'd0; R/W ;;;;
;;;;;;reg_bt_gain_max_restart_en;[30];1'd0; R/W ;;;;
;;;;;; reg_bt_rxpwr_cmp_sel ; [29:28] ; 2'h1 ; R/W ;;;;
;;;;;; reg_bt_rxpwr_var_thr ; [27:24] ; 4'h2 ; R/W ;;;;
;;;;;; reg_bt_rssi_thr ; [23:16] ; 8'haa ; R/W ;;;;
;;;;;; reg_bt_pwdet_v_cnt ; [15:8] ; 8'h18 ; R/W ;;;;
;;;;;; reg_bt_pwdet_s_cnt ; [7:0] ; 8'h01 ; R/W ;;;;
 0x0080 ; AGCBT_CTRL1 ; pclk ; reset_n ;;; reg_gain_tune_min_bt; [31:29] ; 3'h2 ; R/W ;;;;
;;;;;; reg_bt_pwr_ofs ; [28:23] ; 6'h0 ; R/W ;;;;
;;;;;; reg_pwr_fine_2nd_ofs_bt ; [22:17] ; 6'h5 ; R/W ;;;;
;;;;;; reg_pwr_fine_1st_bt ; [16:8] ; 9'h1b9 ; R/W ;;;;
;;;;;; reg_force_bt_mode ; [7:6] ; 2'h0 ; R/W ;;;;
;;;;;; reg_bt_rxpwr_chk_s ; [5:1] ; 5'h10 ; R/W ;;;;
;;;;;; reg_force_bb_off ; [0] ; 1'h0 ; R/W ;;;;
 0x0084 ; AGCBT_CTRL2 ; pclk ; reset_n ;;;reg_bt_gain_maxmin_recorrect_en; [31] ; 1'h0 ; R/W;;;;
;;;;;; reg_pwr_fine_recorrect_inf_bt; [30];1'd0; R/W ;;;;
;;;;;; reg_pwr_restart_ref_sel_bt; [29];1'd0; R/W ;;;;
;;;;;; reg_pwr_fine_recorrect_en_le ; [28] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_fine_recorrect_en_bt ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fine_recorrect_thr_bt ; [26:22] ; 5'h2 ; R/W ;;;;
;;;;;; reg_pwr_risedrop_bt_error_en ; [21] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_drop_thr_bt_error ; [20:15] ; 6'h2c ; R/W ;;;;
;;;;;; reg_pwr_restart_thr_bt_error ; [14:9] ; 6'h14 ; R/W ;;;;
;;;;;; reg_bt_pwr_fine_adc ; [8:0] ; 9'h1f4 ; R/W ;;;;
 0x0088; AGCHT2040_SCALE; pclk; reset_n;;;; [31:9]; 23'h0; RO;;;;
;;;;;; reg_ht2040_scale_en; [8]; 1'h1; R/W;;;;
;;;;;; reg_agc_ht2040_scale; [7:0]; 8'h0; R/W;;;;
 0x008c ; AGCRD4 ; pclk ; reset_n ;;;; [31:26] ; 6'h0 ; RO ;;;;
;;;;;; r_gain_max_pkd_bt_cur ; [25:19] ; 7'h0 ; RO ;;;;
;;;;;; r_gain_max_pkd_cur ; [18:12] ; 7'h0 ; RO ;;;;
;;;;;; noise_rssi ; [11:0] ; 12'h0 ; RO ;;;;
 0x0090 ; AGCPWR_CTRL9 ; pclk ; reset_n ;;;reg_pwr_drop_thr_bt; [31:26] ; 6'h36 ; R/W ;;;;
;;;;;; reg_pwr_restart_thr_bt ; [25:20] ; 6'ha ; R/W ;;;;
;;;;;; reg_pwr_drop_thr_11b ; [19:15] ; 5'h16 ; R/W ;;;;
;;;;;; reg_pwr_restart_thr_11b ; [14:10] ; 5'ha ; R/W ;;;;
;;;;;; reg_pwr_drop_thr ; [9:5] ; 5'h10 ; R/W ;;;;
;;;;;; reg_pwr_restart_thr ; [4:0] ; 5'ha ; R/W ;;;;
 0x0094 ; AGCGAIN_CTRL_4 ; pclk ; reset_n ;;;reg_rcv_exit_en; [31] ; 1'h0 ; R/W ;;;;
;;;;;; reg_mdchk_exit_en ; [30:28] ; 3'h5 ; R/W ;;;;
;;;;;; reg_fine_exit_en ; [27:25] ; 3'h5 ; R/W ;;;;
;;;;;; reg_init_use_fine ; [24] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_lt_gain_opt ; [23] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_lt_gain_jump ; [22:16] ; 7'h38 ; R/W ;;;;
;;;;;; reg_init_gain_ofs ; [15:9] ; 7'h58 ; R/W ;;;;
;;;;;; reg_init_gain ; [8:2] ; 7'h42 ; R/W ;;;;
;;;;;; reg_init_set_en ; [1] ; 1'h1 ; R/W ;;;;
;;;;;; reg_init_gain_en ; [0] ; 1'h1 ; R/W ;;;;
 0x0098 ; AGCRD5 ; pclk ; reset_n ;;;; [31:21] ; 11'h0 ; RO ;;;;
;;;;;; bb_rx_frame ; [20] ; 1'h0 ; RO ;;;;
;;;;;; agc_debug_0 ; [19:0] ; 20'h0 ; RO ;;;;
 0x009c ; AGCRD6 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;; 
;;;;;; agc_debug_1 ; [19:0] ; 20'h0 ; RO ;;;;
 0x00a0 ; AGCPWR_CTRL10 ; pclk ; reset_n ;;;reg_rxgain_comp_ht2040; [31:24] ; 8'hff ; R/W ;;;;
;;;;;; reg_restart_gt_thr ; [23:16] ; 8'hf8 ; R/W ;;;;
;;;;;; reg_pwr_too_lt_gain_jump ; [15:9] ; 7'h64 ; R/W ;;;;
;;;;;; reg_pwr_too_low_thr ; [8:0] ; 9'h1b2 ; R/W ;;;;
 0x00a4 ; AGCGAIN_CTRL_5 ; pclk ; reset_n ;;;; [31:30] ; 2'h0 ; RO ;;;;
;;;;;; ; [29] ; 1'h0 ; RO ;;;;
;;;;;; reg_min_gain_bt ; [28:22] ; 7'h03 ; R/W ;;;;
;;;;;; reg_max_gain_bt ; [21:15] ; 7'h65 ; R/W ;;;;
;;;;;; reg_search_fail_tune ; [14] ; 1'h0 ; R/W ;;;;
;;;;;; reg_max_gain_lt ; [13:7] ; 7'h40 ; R/W ;;;;
;;;;;; reg_max_gain_too_lt ; [6:0] ; 7'h40 ; R/W ;;;;
 0x00a8 ; AGCSEC_CTRL0 ; pclk ; reset_n ;;;; [31:14] ; 18'h0 ; RO ;;;;
;;;;;; reg_pwr_sec_gt_thr ; [13:8] ; 6'h04 ; R/W ;;;;
;;;;;; reg_sig_weak_sec_thr ; [7:0] ; 8'h1f ; R/W ;;;;
 0x00ac ; AGCPWR_CTRL11 ; pclk ; reset_n ;;;; [31:29] ; 3'h0 ; RO ;;;;
;;;;;; reg_rest_fine_pwr_sel ; [28:27] ; 2'h2 ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs2 ; [26:18] ; 9'h1d6 ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs1 ; [17:9] ; 9'h1d2 ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs0 ; [8:0] ; 9'h1ce ; R/W ;;;;
 0x00b0 ; AGCPWR_CTRL12 ; pclk ; reset_n ;;;; [31:27] ; 5'h0 ; RO ;;;;
;;;;;; reg_pwr_fine_mcs5 ; [26:18] ; 9'h1e2 ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs4 ; [17:9] ; 9'h1de ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs3 ; [8:0] ; 9'h1da ; R/W ;;;;
 0x00b4 ; AGCPWR_CTRL13 ; pclk ; reset_n ;;;reg_pwr_chg_sel; [31] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fe2_tonerm_en ; [30] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fe_dcrm_en ; [29] ; 1'h1 ; R/W ;;;;
